job desc ; T ; job val ; 143.000000 ; bearing target ; 143.000000 ; bearing now ; 143.000000
job desc ; F ; job val ; 8499.999999 ; bearing target ; 143.000000 ; bearing now ; 143.000000
job desc ; F ; job val ; 8499.999999 ; bearing target ; 143.000000 ; bearing now ; 143.000000
job desc ; F ; job val ; 8499.999999 ; bearing target ; 143.000000 ; bearing now ; 143.000000
enc_dist ; 0.715652 ; enc_theta ; 0.064975 ; imu_theta ; 0.000000 ; output_theta ; 0.032488
enc_dist ; 8.945644 ; enc_theta ; 0.398710 ; imu_theta ; 0.000000 ; output_theta ; 0.199355
enc_dist ; 19.002431 ; enc_theta ; 0.316014 ; imu_theta ; -0.099991 ; output_theta ; 0.108012
enc_dist ; 21.224718 ; enc_theta ; 0.180158 ; imu_theta ; 0.000000 ; output_theta ; 0.090079
enc_dist ; 21.300049 ; enc_theta ; 0.079742 ; imu_theta ; 0.099991 ; output_theta ; 0.089866
enc_dist ; 22.260529 ; enc_theta ; 0.029534 ; imu_theta ; 0.100006 ; output_theta ; 0.064770
enc_dist ; 23.013847 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; -0.011814
enc_dist ; 22.882016 ; enc_theta ; 0.026580 ; imu_theta ; 0.000000 ; output_theta ; 0.013290
enc_dist ; 11.638754 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; -0.011814
enc_dist ; 1.544301 ; enc_theta ; -0.242179 ; imu_theta ; 0.000000 ; output_theta ; -0.121090
enc_dist ; 6.553861 ; enc_theta ; -1.021878 ; imu_theta ; -0.100006 ; output_theta ; -0.560942
enc_dist ; 11.940080 ; enc_theta ; -1.866552 ; imu_theta ; -0.299988 ; output_theta ; -1.083270
enc_dist ; 19.755747 ; enc_theta ; -3.086308 ; imu_theta ; -1.400009 ; output_theta ; -2.243159
enc_dist ; 17.797122 ; enc_theta ; -2.790968 ; imu_theta ; -2.800003 ; output_theta ; -2.795485
enc_dist ; 10.546443 ; enc_theta ; -1.630280 ; imu_theta ; -2.699997 ; output_theta ; -2.165138
enc_dist ; 3.728921 ; enc_theta ; -0.437104 ; imu_theta ; -0.800003 ; output_theta ; -0.618554
enc_dist ; -1.864461 ; enc_theta ; 0.292387 ; imu_theta ; 0.000000 ; output_theta ; 0.146194
enc_dist ; -0.772150 ; enc_theta ; 0.121090 ; imu_theta ; 0.000000 ; output_theta ; 0.060545
job desc ; F ; job val ; 8309.266459 ; bearing target ; 143.000842 ; bearing now ; 134.193333
enc_dist ; -0.225995 ; enc_theta ; 0.035441 ; imu_theta ; 0.100006 ; output_theta ; 0.067724
job desc ; F ; job val ; 8309.266459 ; bearing target ; 143.000842 ; bearing now ; 134.261057
