job desc ; F ; job val ; -143.102899 ; bearing target ; 0.000000 ; bearing now ; 0.000000
enc_dist ; 45.594536 ; enc_theta ; -0.103369 ; imu_theta ; 0.000000 ; output_theta ; -0.103369
job desc ; F ; job val ; 2131.173988 ; bearing target ; 267.769595 ; bearing now ; 272.552635
enc_dist ; 45.594536 ; enc_theta ; -0.103369 ; imu_theta ; 0.000000 ; output_theta ; -0.103369
enc_dist ; 45.594536 ; enc_theta ; -0.103369 ; imu_theta ; 0.000000 ; output_theta ; -0.103369
enc_dist ; 45.594536 ; enc_theta ; -0.103369 ; imu_theta ; 0.000000 ; output_theta ; -0.103369
enc_dist ; 45.594536 ; enc_theta ; -0.103369 ; imu_theta ; 0.000000 ; output_theta ; -0.103369
enc_dist ; 45.594536 ; enc_theta ; -0.103369 ; imu_theta ; 0.000000 ; output_theta ; -0.103369
enc_dist ; 60.472554 ; enc_theta ; -0.132903 ; imu_theta ; 0.000000 ; output_theta ; -0.132903
enc_dist ; 60.472554 ; enc_theta ; -0.132903 ; imu_theta ; 0.000000 ; output_theta ; -0.132903
enc_dist ; 60.472554 ; enc_theta ; -0.132903 ; imu_theta ; 0.000000 ; output_theta ; -0.132903
enc_dist ; 60.472554 ; enc_theta ; -0.132903 ; imu_theta ; 0.000000 ; output_theta ; -0.132903
enc_dist ; 60.472554 ; enc_theta ; -0.132903 ; imu_theta ; 0.000000 ; output_theta ; -0.132903
enc_dist ; 60.472554 ; enc_theta ; -0.132903 ; imu_theta ; 0.000000 ; output_theta ; -0.132903
enc_dist ; 60.472554 ; enc_theta ; -0.132903 ; imu_theta ; 0.000000 ; output_theta ; -0.132903
enc_dist ; 60.472554 ; enc_theta ; -0.132903 ; imu_theta ; 0.000000 ; output_theta ; -0.132903
enc_dist ; 60.472554 ; enc_theta ; -0.132903 ; imu_theta ; 0.000000 ; output_theta ; -0.132903
enc_dist ; 60.472554 ; enc_theta ; -0.132903 ; imu_theta ; 0.000000 ; output_theta ; -0.132903
enc_dist ; 60.472554 ; enc_theta ; -0.132903 ; imu_theta ; 0.000000 ; output_theta ; -0.132903
enc_dist ; 60.472554 ; enc_theta ; -0.132903 ; imu_theta ; 0.000000 ; output_theta ; -0.132903
enc_dist ; 60.472554 ; enc_theta ; -0.132903 ; imu_theta ; 0.000000 ; output_theta ; -0.132903
enc_dist ; 75.708399 ; enc_theta ; -0.023628 ; imu_theta ; 0.000000 ; output_theta ; -0.023628
enc_dist ; 75.708399 ; enc_theta ; -0.023628 ; imu_theta ; 0.000000 ; output_theta ; -0.023628
enc_dist ; 60.849213 ; enc_theta ; -0.008860 ; imu_theta ; 0.000000 ; output_theta ; -0.008860
