job desc ; T ; job val ; 143.000000 ; bearing target ; 143.000000 ; bearing now ; 143.000000
job desc ; T ; job val ; 143.000000 ; bearing target ; 143.000000 ; bearing now ; 143.000000
job desc ; F ; job val ; 999.999999 ; bearing target ; 143.000000 ; bearing now ; 143.000000
job desc ; F ; job val ; 999.999999 ; bearing target ; 143.000000 ; bearing now ; 143.000000
job desc ; F ; job val ; 999.999999 ; bearing target ; 143.000000 ; bearing now ; 143.000000
enc_dist ; 10.866603 ; enc_theta ; -0.215599 ; imu_theta ; 0.000000 ; output_theta ; -0.107799
enc_dist ; 19.473255 ; enc_theta ; -0.289434 ; imu_theta ; 0.000000 ; output_theta ; -0.144717
enc_dist ; 21.243551 ; enc_theta ; -0.165391 ; imu_theta ; 0.000000 ; output_theta ; -0.082695
enc_dist ; 21.996868 ; enc_theta ; -0.064975 ; imu_theta ; 0.000000 ; output_theta ; -0.032487
enc_dist ; 22.750185 ; enc_theta ; 0.041347 ; imu_theta ; 0.000000 ; output_theta ; 0.020674
enc_dist ; 23.578835 ; enc_theta ; 0.094509 ; imu_theta ; 0.000000 ; output_theta ; 0.047255
enc_dist ; 23.541169 ; enc_theta ; 0.059068 ; imu_theta ; -0.200012 ; output_theta ; -0.070472
enc_dist ; 23.183343 ; enc_theta ; 0.026580 ; imu_theta ; 0.000000 ; output_theta ; 0.013290
enc_dist ; 22.938515 ; enc_theta ; -0.005907 ; imu_theta ; 0.100006 ; output_theta ; 0.047050
enc_dist ; 22.561856 ; enc_theta ; 0.000000 ; imu_theta ; 0.100006 ; output_theta ; 0.050003
enc_dist ; 23.465837 ; enc_theta ; -0.011813 ; imu_theta ; 0.099991 ; output_theta ; 0.044089
enc_dist ; 33.899283 ; enc_theta ; -0.017720 ; imu_theta ; 0.100006 ; output_theta ; 0.041143
enc_dist ; 37.496374 ; enc_theta ; 0.014767 ; imu_theta ; 0.000000 ; output_theta ; 0.007383
enc_dist ; 37.006717 ; enc_theta ; 0.014766 ; imu_theta ; 0.000000 ; output_theta ; 0.007383
enc_dist ; 38.155526 ; enc_theta ; 0.029534 ; imu_theta ; 0.000000 ; output_theta ; 0.014767
