job desc ; T ; job val ; 143.000000 ; bearing target ; 143.000000 ; bearing now ; 143.000000
job desc ; T ; job val ; 143.000000 ; bearing target ; 143.000000 ; bearing now ; 143.000000
job desc ; F ; job val ; 3000.000000 ; bearing target ; 143.000000 ; bearing now ; 143.000000
job desc ; F ; job val ; 3000.000000 ; bearing target ; 143.000000 ; bearing now ; 143.000000
job desc ; F ; job val ; 3000.000000 ; bearing target ; 143.000000 ; bearing now ; 143.000000
enc_dist ; 4.030248 ; enc_theta ; 0.259900 ; imu_theta ; 0.000000 ; output_theta ; 0.129950
enc_dist ; 14.708522 ; enc_theta ; 0.404617 ; imu_theta ; 0.000000 ; output_theta ; 0.202308
enc_dist ; 21.318882 ; enc_theta ; 0.242179 ; imu_theta ; 0.000000 ; output_theta ; 0.121090
enc_dist ; 22.091033 ; enc_theta ; 0.056115 ; imu_theta ; 0.000000 ; output_theta ; 0.028057
enc_dist ; 22.900849 ; enc_theta ; 0.000000 ; imu_theta ; 0.100006 ; output_theta ; 0.050003
enc_dist ; 23.578835 ; enc_theta ; -0.029534 ; imu_theta ; 0.099991 ; output_theta ; 0.035228
enc_dist ; 24.049658 ; enc_theta ; -0.020674 ; imu_theta ; -0.099991 ; output_theta ; -0.060332
enc_dist ; 23.258675 ; enc_theta ; 0.026581 ; imu_theta ; 0.000000 ; output_theta ; 0.013290
enc_dist ; 22.543023 ; enc_theta ; 0.050208 ; imu_theta ; 0.099991 ; output_theta ; 0.075099
enc_dist ; 23.032680 ; enc_theta ; -0.044301 ; imu_theta ; 0.000000 ; output_theta ; -0.022151
enc_dist ; 23.239842 ; enc_theta ; -0.106323 ; imu_theta ; -0.099991 ; output_theta ; -0.103157
enc_dist ; 25.631625 ; enc_theta ; -0.008861 ; imu_theta ; 0.000000 ; output_theta ; -0.004431
enc_dist ; 36.253400 ; enc_theta ; 0.144717 ; imu_theta ; 0.000000 ; output_theta ; 0.072358
enc_dist ; 38.136693 ; enc_theta ; 0.062022 ; imu_theta ; 0.000000 ; output_theta ; 0.031011
enc_dist ; 38.927677 ; enc_theta ; 0.008860 ; imu_theta ; 0.099991 ; output_theta ; 0.054426
enc_dist ; 39.605662 ; enc_theta ; -0.026581 ; imu_theta ; 0.100006 ; output_theta ; 0.036713
enc_dist ; 39.511498 ; enc_theta ; -0.023627 ; imu_theta ; -0.100006 ; output_theta ; -0.061817
enc_dist ; 39.116006 ; enc_theta ; -0.014766 ; imu_theta ; 0.000000 ; output_theta ; -0.007383
enc_dist ; 38.701681 ; enc_theta ; -0.020674 ; imu_theta ; 0.100006 ; output_theta ; 0.039666
enc_dist ; 38.362689 ; enc_theta ; -0.002955 ; imu_theta ; -0.100006 ; output_theta ; -0.051480
enc_dist ; 38.701681 ; enc_theta ; 0.002955 ; imu_theta ; 0.100006 ; output_theta ; 0.051480
enc_dist ; 38.645183 ; enc_theta ; -0.053161 ; imu_theta ; 0.000000 ; output_theta ; -0.026581
enc_dist ; 38.400354 ; enc_theta ; -0.044301 ; imu_theta ; 0.000000 ; output_theta ; -0.022151
enc_dist ; 38.682848 ; enc_theta ; 0.011813 ; imu_theta ; -0.100006 ; output_theta ; -0.044097
enc_dist ; 38.155526 ; enc_theta ; -0.005908 ; imu_theta ; -0.099991 ; output_theta ; -0.052949
enc_dist ; 37.590538 ; enc_theta ; -0.029534 ; imu_theta ; 0.000000 ; output_theta ; -0.014767
enc_dist ; 36.215734 ; enc_theta ; 0.014767 ; imu_theta ; -0.100006 ; output_theta ; -0.042619
enc_dist ; 35.443584 ; enc_theta ; 0.088602 ; imu_theta ; -0.100006 ; output_theta ; -0.005702
enc_dist ; 36.724223 ; enc_theta ; 0.129950 ; imu_theta ; 0.100006 ; output_theta ; 0.114978
enc_dist ; 37.345710 ; enc_theta ; 0.097462 ; imu_theta ; 0.100006 ; output_theta ; 0.098734
enc_dist ; 37.986030 ; enc_theta ; 0.008860 ; imu_theta ; 0.099991 ; output_theta ; 0.054426
enc_dist ; 37.421042 ; enc_theta ; -0.020674 ; imu_theta ; 0.000000 ; output_theta ; -0.010337
enc_dist ; 36.291066 ; enc_theta ; -0.103369 ; imu_theta ; -0.099991 ; output_theta ; -0.101680
enc_dist ; 50.265104 ; enc_theta ; -0.073835 ; imu_theta ; -0.200012 ; output_theta ; -0.136924
enc_dist ; 54.427182 ; enc_theta ; 0.064975 ; imu_theta ; -0.199997 ; output_theta ; -0.067511
enc_dist ; 55.500659 ; enc_theta ; 0.180158 ; imu_theta ; 0.199997 ; output_theta ; 0.190077
enc_dist ; 56.084480 ; enc_theta ; 0.189018 ; imu_theta ; 0.400009 ; output_theta ; 0.294514
enc_dist ; 55.444161 ; enc_theta ; -0.047255 ; imu_theta ; 0.000000 ; output_theta ; -0.023627
enc_dist ; 55.820819 ; enc_theta ; -0.106323 ; imu_theta ; 0.099991 ; output_theta ; -0.003166
enc_dist ; 57.704113 ; enc_theta ; 0.064975 ; imu_theta ; -0.099991 ; output_theta ; -0.017508
enc_dist ; 59.643905 ; enc_theta ; 0.221505 ; imu_theta ; 0.199997 ; output_theta ; 0.210751
enc_dist ; 61.225872 ; enc_theta ; 0.245133 ; imu_theta ; 0.000000 ; output_theta ; 0.122566
enc_dist ; 60.566719 ; enc_theta ; 0.194925 ; imu_theta ; -0.199997 ; output_theta ; -0.002536
enc_dist ; 54.012858 ; enc_theta ; -0.088602 ; imu_theta ; -0.100006 ; output_theta ; -0.094304
enc_dist ; 54.898006 ; enc_theta ; -0.168344 ; imu_theta ; -0.099991 ; output_theta ; -0.134167
enc_dist ; 56.461139 ; enc_theta ; -0.053161 ; imu_theta ; -0.100006 ; output_theta ; -0.076584
enc_dist ; 58.137270 ; enc_theta ; 0.073835 ; imu_theta ; 0.100006 ; output_theta ; 0.086921
enc_dist ; 58.476263 ; enc_theta ; 0.038394 ; imu_theta ; 0.000000 ; output_theta ; 0.019197
enc_dist ; 58.400931 ; enc_theta ; -0.032488 ; imu_theta ; 0.099991 ; output_theta ; 0.033752
enc_dist ; 57.214457 ; enc_theta ; -0.023627 ; imu_theta ; -0.099991 ; output_theta ; -0.061809
enc_dist ; 56.404640 ; enc_theta ; -0.044301 ; imu_theta ; 0.000000 ; output_theta ; -0.022150
enc_dist ; 54.540180 ; enc_theta ; -0.082695 ; imu_theta ; 0.000000 ; output_theta ; -0.041348
enc_dist ; 41.338292 ; enc_theta ; 0.079742 ; imu_theta ; 0.099991 ; output_theta ; 0.089866
enc_dist ; 40.923968 ; enc_theta ; 0.121090 ; imu_theta ; 0.100006 ; output_theta ; 0.110548
enc_dist ; 39.379667 ; enc_theta ; 0.062021 ; imu_theta ; 0.099991 ; output_theta ; 0.081006
enc_dist ; 38.701681 ; enc_theta ; -0.014766 ; imu_theta ; 0.000000 ; output_theta ; -0.007383
enc_dist ; 38.362689 ; enc_theta ; -0.026580 ; imu_theta ; 0.000000 ; output_theta ; -0.013290
enc_dist ; 38.777013 ; enc_theta ; -0.002957 ; imu_theta ; 0.000000 ; output_theta ; -0.001478
enc_dist ; 39.210171 ; enc_theta ; 0.000000 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 39.153672 ; enc_theta ; 0.002952 ; imu_theta ; 0.000000 ; output_theta ; 0.001476
enc_dist ; 39.172505 ; enc_theta ; -0.011813 ; imu_theta ; 0.100006 ; output_theta ; 0.044097
enc_dist ; 38.720514 ; enc_theta ; -0.053161 ; imu_theta ; 0.000000 ; output_theta ; -0.026581
enc_dist ; 38.551018 ; enc_theta ; -0.056115 ; imu_theta ; 0.000000 ; output_theta ; -0.028057
enc_dist ; 39.342001 ; enc_theta ; 0.073835 ; imu_theta ; 0.000000 ; output_theta ; 0.036918
enc_dist ; 38.720514 ; enc_theta ; 0.082695 ; imu_theta ; 0.100006 ; output_theta ; 0.091351
enc_dist ; 38.833512 ; enc_theta ; 0.011813 ; imu_theta ; 0.000000 ; output_theta ; 0.005907
enc_dist ; 38.946510 ; enc_theta ; -0.017720 ; imu_theta ; 0.000000 ; output_theta ; -0.008860
enc_dist ; 38.814679 ; enc_theta ; 0.002952 ; imu_theta ; 0.000000 ; output_theta ; 0.001476
enc_dist ; 38.833512 ; enc_theta ; 0.017720 ; imu_theta ; 0.000000 ; output_theta ; 0.008860
enc_dist ; 38.682848 ; enc_theta ; 0.047255 ; imu_theta ; 0.099991 ; output_theta ; 0.073623
enc_dist ; 39.191338 ; enc_theta ; -0.014767 ; imu_theta ; 0.000000 ; output_theta ; -0.007384
enc_dist ; 37.458708 ; enc_theta ; -0.038394 ; imu_theta ; 0.000000 ; output_theta ; -0.019197
enc_dist ; 25.123135 ; enc_theta ; 0.070882 ; imu_theta ; 0.100006 ; output_theta ; 0.085444
enc_dist ; 23.974326 ; enc_theta ; 0.062022 ; imu_theta ; 0.000000 ; output_theta ; 0.031011
enc_dist ; 23.315174 ; enc_theta ; 0.011813 ; imu_theta ; 0.099991 ; output_theta ; 0.055902
enc_dist ; 5.254389 ; enc_theta ; -0.032487 ; imu_theta ; 0.000000 ; output_theta ; -0.016244
distance completed ; 2980.613291 ; robot direction ; 144.442339

enc_dist ; -0.018833 ; enc_theta ; 0.002957 ; imu_theta ; 0.000000 ; output_theta ; 0.001478
