job desc ; T ; job val ; 0.000000 ; bearing target ; 0.000000 ; bearing now ; 0.000000
job desc ; T ; job val ; 0.000000 ; bearing target ; 0.000000 ; bearing now ; 0.000000
job desc ; F ; job val ; 3000.000000 ; bearing target ; 0.000000 ; bearing now ; 0.000000
job desc ; F ; job val ; 3000.000000 ; bearing target ; 0.000000 ; bearing now ; 0.000000
job desc ; F ; job val ; 3000.000000 ; bearing target ; 0.000000 ; bearing now ; 0.000000
enc_dist ; 0.018833 ; enc_theta ; 0.002957 ; imu_theta ; 0.000000 ; output_theta ; 0.002957
enc_dist ; 0.602654 ; enc_theta ; 0.720631 ; imu_theta ; 0.000000 ; output_theta ; 0.720631
enc_dist ; 15.970329 ; enc_theta ; -0.017720 ; imu_theta ; 0.000000 ; output_theta ; -0.017720
enc_dist ; 21.469546 ; enc_theta ; -0.064975 ; imu_theta ; 0.000000 ; output_theta ; -0.064975
enc_dist ; 21.300049 ; enc_theta ; -0.056115 ; imu_theta ; 0.000000 ; output_theta ; -0.056115
enc_dist ; 22.580689 ; enc_theta ; 0.020674 ; imu_theta ; 0.000000 ; output_theta ; 0.020674
enc_dist ; 23.315174 ; enc_theta ; 0.135857 ; imu_theta ; -0.099999 ; output_theta ; 0.135857
enc_dist ; 22.957348 ; enc_theta ; 0.073835 ; imu_theta ; 0.000000 ; output_theta ; 0.073835
enc_dist ; 22.712520 ; enc_theta ; 0.023627 ; imu_theta ; 0.099999 ; output_theta ; 0.023627
enc_dist ; 22.411193 ; enc_theta ; -0.005907 ; imu_theta ; 0.100000 ; output_theta ; -0.005907
enc_dist ; 22.354694 ; enc_theta ; -0.038394 ; imu_theta ; 0.000000 ; output_theta ; -0.038394
enc_dist ; 22.882016 ; enc_theta ; -0.032488 ; imu_theta ; 0.099999 ; output_theta ; -0.032488
enc_dist ; 22.919682 ; enc_theta ; -0.008860 ; imu_theta ; 0.000000 ; output_theta ; -0.008860
enc_dist ; 25.951784 ; enc_theta ; 0.053161 ; imu_theta ; 0.000000 ; output_theta ; 0.053161
enc_dist ; 35.688412 ; enc_theta ; 0.056115 ; imu_theta ; 0.000000 ; output_theta ; 0.056115
enc_dist ; 37.157381 ; enc_theta ; 0.020674 ; imu_theta ; 0.000000 ; output_theta ; 0.020674
enc_dist ; 37.948364 ; enc_theta ; -0.073835 ; imu_theta ; 0.000000 ; output_theta ; -0.073835
enc_dist ; 38.645183 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; -0.023627
enc_dist ; 38.720514 ; enc_theta ; 0.011813 ; imu_theta ; 0.000000 ; output_theta ; 0.011813
enc_dist ; 38.588684 ; enc_theta ; 0.008860 ; imu_theta ; 0.000000 ; output_theta ; 0.008860
enc_dist ; 38.004863 ; enc_theta ; -0.005908 ; imu_theta ; 0.000000 ; output_theta ; -0.005908
enc_dist ; 37.760035 ; enc_theta ; -0.038394 ; imu_theta ; 0.000000 ; output_theta ; -0.038394
enc_dist ; 38.230858 ; enc_theta ; -0.017720 ; imu_theta ; 0.000000 ; output_theta ; -0.017720
enc_dist ; 38.306190 ; enc_theta ; 0.029534 ; imu_theta ; 0.100000 ; output_theta ; 0.029534
enc_dist ; 38.438020 ; enc_theta ; 0.038394 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 38.777013 ; enc_theta ; 0.038394 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 38.136693 ; enc_theta ; -0.020674 ; imu_theta ; 0.100000 ; output_theta ; -0.020674
enc_dist ; 38.249691 ; enc_theta ; -0.073835 ; imu_theta ; 0.000000 ; output_theta ; -0.073835
enc_dist ; 38.174359 ; enc_theta ; -0.032487 ; imu_theta ; 0.000000 ; output_theta ; -0.032487
enc_dist ; 38.758180 ; enc_theta ; 0.000000 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 37.835366 ; enc_theta ; 0.044301 ; imu_theta ; 0.000000 ; output_theta ; 0.044301
enc_dist ; 37.873032 ; enc_theta ; 0.020674 ; imu_theta ; 0.000000 ; output_theta ; 0.020674
enc_dist ; 38.174359 ; enc_theta ; -0.026580 ; imu_theta ; 0.000000 ; output_theta ; -0.026580
enc_dist ; 38.494519 ; enc_theta ; -0.035441 ; imu_theta ; 0.000000 ; output_theta ; -0.035441
enc_dist ; 38.268524 ; enc_theta ; -0.011813 ; imu_theta ; 0.000000 ; output_theta ; -0.011813
enc_dist ; 38.758180 ; enc_theta ; 0.047255 ; imu_theta ; 0.000000 ; output_theta ; 0.047255
enc_dist ; 55.688989 ; enc_theta ; 0.014766 ; imu_theta ; 0.000000 ; output_theta ; 0.014766
enc_dist ; 55.124001 ; enc_theta ; -0.008861 ; imu_theta ; 0.099999 ; output_theta ; -0.008861
enc_dist ; 56.423473 ; enc_theta ; -0.017720 ; imu_theta ; 0.000000 ; output_theta ; -0.017720
enc_dist ; 56.592970 ; enc_theta ; -0.032487 ; imu_theta ; 0.000000 ; output_theta ; -0.032487
enc_dist ; 56.536471 ; enc_theta ; -0.059068 ; imu_theta ; 0.000000 ; output_theta ; -0.059068
enc_dist ; 56.517638 ; enc_theta ; -0.014767 ; imu_theta ; 0.100000 ; output_theta ; -0.014767
enc_dist ; 56.272810 ; enc_theta ; 0.017720 ; imu_theta ; 0.099999 ; output_theta ; 0.017720
enc_dist ; 56.027982 ; enc_theta ; 0.038394 ; imu_theta ; -0.099999 ; output_theta ; 0.038394
enc_dist ; 56.348142 ; enc_theta ; 0.029534 ; imu_theta ; 0.000000 ; output_theta ; 0.029534
enc_dist ; 56.724800 ; enc_theta ; 0.017720 ; imu_theta ; 0.099999 ; output_theta ; 0.017720
enc_dist ; 56.272810 ; enc_theta ; 0.035441 ; imu_theta ; 0.000000 ; output_theta ; 0.035441
enc_dist ; 56.197478 ; enc_theta ; 0.035441 ; imu_theta ; 0.100000 ; output_theta ; 0.035441
enc_dist ; 56.385807 ; enc_theta ; 0.017720 ; imu_theta ; 0.000000 ; output_theta ; 0.017720
enc_dist ; 56.385807 ; enc_theta ; 0.029534 ; imu_theta ; 0.100000 ; output_theta ; 0.029534
enc_dist ; 56.065647 ; enc_theta ; 0.008860 ; imu_theta ; 0.000000 ; output_theta ; 0.008860
enc_dist ; 56.122146 ; enc_theta ; 0.059068 ; imu_theta ; 0.000000 ; output_theta ; 0.059068
enc_dist ; 56.084480 ; enc_theta ; 0.035441 ; imu_theta ; 0.099999 ; output_theta ; 0.035441
enc_dist ; 52.939380 ; enc_theta ; -0.020674 ; imu_theta ; 0.000000 ; output_theta ; -0.020674
enc_dist ; 40.434311 ; enc_theta ; 0.044301 ; imu_theta ; 0.000000 ; output_theta ; 0.044301
enc_dist ; 38.343856 ; enc_theta ; 0.082695 ; imu_theta ; 0.000000 ; output_theta ; 0.082695
enc_dist ; 37.684703 ; enc_theta ; -0.050208 ; imu_theta ; 0.000000 ; output_theta ; -0.050208
enc_dist ; 37.722369 ; enc_theta ; -0.050208 ; imu_theta ; 0.100000 ; output_theta ; -0.050208
enc_dist ; 37.515207 ; enc_theta ; 0.023627 ; imu_theta ; 0.099999 ; output_theta ; 0.023627
enc_dist ; 38.306190 ; enc_theta ; 0.047255 ; imu_theta ; -0.099999 ; output_theta ; 0.047255
enc_dist ; 38.532185 ; enc_theta ; 0.035440 ; imu_theta ; 0.000000 ; output_theta ; 0.035440
enc_dist ; 38.230858 ; enc_theta ; -0.047255 ; imu_theta ; -0.100000 ; output_theta ; -0.047255
enc_dist ; 38.325023 ; enc_theta ; -0.091555 ; imu_theta ; 0.100000 ; output_theta ; -0.091555
