job desc ; T ; job val ; 233.000000 ; bearing target ; 233.000000 ; bearing now ; 233.000000
job desc ; F ; job val ; 8499.999999 ; bearing target ; 233.000000 ; bearing now ; 233.000000
job desc ; F ; job val ; 8499.999999 ; bearing target ; 233.000000 ; bearing now ; 233.000000
job desc ; F ; job val ; 8499.999999 ; bearing target ; 233.000000 ; bearing now ; 233.000000
enc_dist ; 0.056499 ; enc_theta ; 0.008861 ; imu_theta ; 0.000000 ; output_theta ; 0.004431
enc_dist ; 4.501071 ; enc_theta ; 0.097462 ; imu_theta ; 0.000000 ; output_theta ; 0.048731
enc_dist ; 15.989162 ; enc_theta ; 0.115183 ; imu_theta ; 0.000000 ; output_theta ; 0.057591
enc_dist ; 22.072200 ; enc_theta ; 0.070882 ; imu_theta ; 0.000000 ; output_theta ; 0.035441
enc_dist ; 21.902703 ; enc_theta ; 0.038394 ; imu_theta ; 0.000000 ; output_theta ; 0.019197
enc_dist ; 23.070345 ; enc_theta ; -0.020674 ; imu_theta ; 0.000000 ; output_theta ; -0.010337
enc_dist ; 24.200321 ; enc_theta ; -0.067928 ; imu_theta ; 0.099998 ; output_theta ; 0.016035
enc_dist ; 23.767164 ; enc_theta ; 0.000000 ; imu_theta ; 0.099998 ; output_theta ; 0.049999
enc_dist ; 23.202176 ; enc_theta ; 0.017720 ; imu_theta ; -0.099998 ; output_theta ; -0.041139
enc_dist ; 22.863183 ; enc_theta ; 0.029534 ; imu_theta ; 0.000000 ; output_theta ; 0.014767
enc_dist ; 23.126844 ; enc_theta ; 0.011813 ; imu_theta ; -0.099998 ; output_theta ; -0.044093
enc_dist ; 23.051512 ; enc_theta ; -0.017720 ; imu_theta ; 0.099998 ; output_theta ; 0.041139
enc_dist ; 27.740913 ; enc_theta ; 0.032488 ; imu_theta ; 0.000000 ; output_theta ; 0.016244
enc_dist ; 36.630059 ; enc_theta ; 0.091555 ; imu_theta ; 0.000000 ; output_theta ; 0.045778
enc_dist ; 38.155526 ; enc_theta ; 0.005908 ; imu_theta ; 0.000000 ; output_theta ; 0.002954
enc_dist ; 38.456853 ; enc_theta ; -0.053161 ; imu_theta ; 0.099998 ; output_theta ; 0.023419
enc_dist ; 39.454999 ; enc_theta ; -0.002957 ; imu_theta ; 0.099998 ; output_theta ; 0.048521
enc_dist ; 39.323168 ; enc_theta ; 0.047255 ; imu_theta ; 0.000000 ; output_theta ; 0.023627
enc_dist ; 39.003008 ; enc_theta ; 0.044301 ; imu_theta ; 0.100006 ; output_theta ; 0.072154
enc_dist ; 38.739347 ; enc_theta ; -0.032487 ; imu_theta ; 0.000000 ; output_theta ; -0.016244
enc_dist ; 38.795846 ; enc_theta ; -0.053161 ; imu_theta ; 0.099998 ; output_theta ; 0.023419
enc_dist ; 39.134839 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; -0.011814
enc_dist ; 38.494519 ; enc_theta ; 0.064975 ; imu_theta ; -0.099998 ; output_theta ; -0.017512
enc_dist ; 38.569851 ; enc_theta ; 0.053161 ; imu_theta ; 0.000000 ; output_theta ; 0.026581
enc_dist ; 38.607517 ; enc_theta ; -0.029534 ; imu_theta ; 0.000000 ; output_theta ; -0.014767
enc_dist ; 39.078340 ; enc_theta ; -0.079742 ; imu_theta ; 0.000000 ; output_theta ; -0.039871
enc_dist ; 38.626350 ; enc_theta ; -0.032487 ; imu_theta ; 0.099998 ; output_theta ; 0.033756
enc_dist ; 38.400354 ; enc_theta ; -0.008860 ; imu_theta ; -0.099998 ; output_theta ; -0.054429
enc_dist ; 38.607517 ; enc_theta ; 0.035441 ; imu_theta ; 0.000000 ; output_theta ; 0.017720
enc_dist ; 39.172505 ; enc_theta ; 0.005907 ; imu_theta ; -0.100006 ; output_theta ; -0.047050
enc_dist ; 38.814679 ; enc_theta ; 0.002952 ; imu_theta ; 0.100006 ; output_theta ; 0.051479
enc_dist ; 38.664016 ; enc_theta ; 0.002952 ; imu_theta ; 0.000000 ; output_theta ; 0.001476
enc_dist ; 38.777013 ; enc_theta ; -0.002957 ; imu_theta ; 0.000000 ; output_theta ; -0.001478
enc_dist ; 38.720514 ; enc_theta ; -0.023627 ; imu_theta ; 0.099998 ; output_theta ; 0.038186
enc_dist ; 40.905135 ; enc_theta ; -0.017720 ; imu_theta ; -0.099998 ; output_theta ; -0.058859
enc_dist ; 53.560867 ; enc_theta ; 0.159484 ; imu_theta ; 0.000000 ; output_theta ; 0.079742
enc_dist ; 55.764321 ; enc_theta ; 0.062022 ; imu_theta ; 0.000000 ; output_theta ; 0.031011
enc_dist ; 57.289788 ; enc_theta ; -0.017720 ; imu_theta ; 0.000000 ; output_theta ; -0.008860
enc_dist ; 57.666447 ; enc_theta ; -0.053161 ; imu_theta ; 0.099998 ; output_theta ; 0.023419
enc_dist ; 58.193769 ; enc_theta ; -0.023627 ; imu_theta ; 0.099998 ; output_theta ; 0.038186
enc_dist ; 1257.041912 ; enc_theta ; 0.103369 ; imu_theta ; 0.000000 ; output_theta ; 0.051685
enc_dist ; 56.800132 ; enc_theta ; 0.011813 ; imu_theta ; 0.000000 ; output_theta ; 0.005907
