job desc ; T ; job val ; 0.000000 ; bearing target ; 0.000000 ; bearing now ; 0.000000
job desc ; F ; job val ; 8500.000000 ; bearing target ; 0.000000 ; bearing now ; 0.000000
job desc ; F ; job val ; 8500.000000 ; bearing target ; 0.000000 ; bearing now ; 0.000000
job desc ; F ; job val ; 8500.000000 ; bearing target ; 0.000000 ; bearing now ; 0.000000
enc_dist ; 1.713797 ; enc_theta ; 0.050208 ; imu_theta ; 0.000000 ; output_theta ; 0.025104
enc_dist ; 21.111720 ; enc_theta ; -0.050208 ; imu_theta ; 0.000000 ; output_theta ; -0.025104
enc_dist ; 21.770873 ; enc_theta ; -0.029534 ; imu_theta ; 0.000000 ; output_theta ; -0.014767
enc_dist ; 22.543023 ; enc_theta ; -0.008860 ; imu_theta ; 0.000000 ; output_theta ; -0.004430
enc_dist ; 23.221009 ; enc_theta ; 0.085649 ; imu_theta ; 0.100000 ; output_theta ; 0.092824
enc_dist ; 23.258675 ; enc_theta ; 0.044301 ; imu_theta ; 0.100000 ; output_theta ; 0.072150
enc_dist ; 22.957348 ; enc_theta ; 0.026580 ; imu_theta ; 0.000000 ; output_theta ; 0.013290
enc_dist ; 22.656021 ; enc_theta ; -0.020674 ; imu_theta ; 0.100000 ; output_theta ; 0.039663
enc_dist ; 22.806684 ; enc_theta ; -0.014766 ; imu_theta ; 0.100000 ; output_theta ; 0.042617
enc_dist ; 22.637188 ; enc_theta ; 0.023627 ; imu_theta ; 0.000000 ; output_theta ; 0.011814
enc_dist ; 22.995014 ; enc_theta ; 0.032487 ; imu_theta ; 0.000000 ; output_theta ; 0.016244
enc_dist ; 35.537748 ; enc_theta ; 0.032488 ; imu_theta ; 0.100000 ; output_theta ; 0.066244
enc_dist ; 37.741202 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; -0.011814
enc_dist ; 37.421042 ; enc_theta ; -0.014766 ; imu_theta ; 0.000000 ; output_theta ; -0.007383
enc_dist ; 38.645183 ; enc_theta ; -0.029534 ; imu_theta ; 0.100000 ; output_theta ; 0.035233
enc_dist ; 38.212025 ; enc_theta ; -0.014767 ; imu_theta ; -0.100000 ; output_theta ; -0.057383
enc_dist ; 38.607517 ; enc_theta ; 0.000000 ; imu_theta ; 0.100000 ; output_theta ; 0.050000
enc_dist ; 38.419187 ; enc_theta ; -0.047255 ; imu_theta ; -0.100000 ; output_theta ; -0.073627
enc_dist ; 38.061362 ; enc_theta ; -0.062022 ; imu_theta ; 0.100000 ; output_theta ; 0.018989
enc_dist ; 37.552872 ; enc_theta ; 0.047255 ; imu_theta ; -0.100000 ; output_theta ; -0.026373
enc_dist ; 37.816533 ; enc_theta ; 0.106323 ; imu_theta ; 0.000000 ; output_theta ; 0.053161
enc_dist ; 38.023696 ; enc_theta ; -0.014766 ; imu_theta ; 0.000000 ; output_theta ; -0.007383
enc_dist ; 38.438020 ; enc_theta ; -0.062022 ; imu_theta ; 0.100000 ; output_theta ; 0.018989
enc_dist ; 38.212025 ; enc_theta ; 0.002952 ; imu_theta ; 0.000000 ; output_theta ; 0.001476
enc_dist ; 37.835366 ; enc_theta ; 0.073835 ; imu_theta ; 0.100000 ; output_theta ; 0.086918
enc_dist ; 38.268524 ; enc_theta ; 0.035441 ; imu_theta ; 0.000000 ; output_theta ; 0.017720
enc_dist ; 38.117860 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; -0.011814
enc_dist ; 38.588684 ; enc_theta ; -0.109276 ; imu_theta ; 0.100000 ; output_theta ; -0.004638
enc_dist ; 37.816533 ; enc_theta ; -0.047255 ; imu_theta ; 0.100000 ; output_theta ; 0.026373
enc_dist ; 38.381522 ; enc_theta ; 0.005907 ; imu_theta ; -0.100000 ; output_theta ; -0.047047
enc_dist ; 38.325023 ; enc_theta ; 0.026580 ; imu_theta ; 0.000000 ; output_theta ; 0.013290
enc_dist ; 38.419187 ; enc_theta ; 0.005908 ; imu_theta ; -0.100000 ; output_theta ; -0.047046
enc_dist ; 38.343856 ; enc_theta ; 0.011813 ; imu_theta ; 0.000000 ; output_theta ; 0.005907
enc_dist ; 49.624784 ; enc_theta ; 0.062022 ; imu_theta ; 0.100000 ; output_theta ; 0.081011
enc_dist ; 55.406495 ; enc_theta ; 0.011812 ; imu_theta ; 0.000000 ; output_theta ; 0.005906
enc_dist ; 55.236998 ; enc_theta ; 0.020674 ; imu_theta ; 0.000000 ; output_theta ; 0.010337
enc_dist ; 56.235144 ; enc_theta ; -0.011813 ; imu_theta ; 0.100000 ; output_theta ; 0.044093
enc_dist ; 56.875464 ; enc_theta ; -0.011813 ; imu_theta ; 0.000000 ; output_theta ; -0.005907
enc_dist ; 56.781299 ; enc_theta ; -0.014766 ; imu_theta ; 0.100000 ; output_theta ; 0.042617
enc_dist ; 56.329309 ; enc_theta ; -0.002955 ; imu_theta ; 0.100000 ; output_theta ; 0.048523
enc_dist ; 56.178645 ; enc_theta ; 0.008860 ; imu_theta ; 0.000000 ; output_theta ; 0.004430
enc_dist ; 55.500659 ; enc_theta ; 0.032487 ; imu_theta ; 0.000000 ; output_theta ; 0.016244
enc_dist ; 56.668301 ; enc_theta ; 0.014766 ; imu_theta ; -0.100000 ; output_theta ; -0.042617
enc_dist ; 56.385807 ; enc_theta ; 0.064975 ; imu_theta ; 0.000000 ; output_theta ; 0.032488
enc_dist ; 55.839652 ; enc_theta ; 0.026581 ; imu_theta ; 0.100000 ; output_theta ; 0.063290
enc_dist ; 56.103313 ; enc_theta ; -0.032488 ; imu_theta ; 0.000000 ; output_theta ; -0.016244
enc_dist ; 56.178645 ; enc_theta ; -0.073835 ; imu_theta ; 0.100000 ; output_theta ; 0.013082
