job desc ; F ; job val ; 3873.264184 ; bearing target ; 232.305413 ; bearing now ; 233.000000
enc_dist ; 45.462705 ; enc_theta ; 0.023627 ; imu_theta ; 0.000000 ; output_theta ; 0.011814
job desc ; F ; job val ; 3873.264184 ; bearing target ; 232.305413 ; bearing now ; 233.011814
enc_dist ; 45.462705 ; enc_theta ; 0.023627 ; imu_theta ; 0.000000 ; output_theta ; 0.011814
enc_dist ; 45.462705 ; enc_theta ; 0.023627 ; imu_theta ; 0.000000 ; output_theta ; 0.011814
enc_dist ; 45.462705 ; enc_theta ; 0.023627 ; imu_theta ; 0.000000 ; output_theta ; 0.011814
enc_dist ; 45.462705 ; enc_theta ; 0.023627 ; imu_theta ; 0.000000 ; output_theta ; 0.011814
enc_dist ; 45.462705 ; enc_theta ; 0.023627 ; imu_theta ; 0.000000 ; output_theta ; 0.011814
enc_dist ; 59.888733 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 59.888733 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 59.888733 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 59.888733 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 59.888733 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 59.888733 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 59.888733 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 59.888733 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 59.888733 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 59.888733 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 59.888733 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 59.888733 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 59.888733 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 75.520069 ; enc_theta ; 0.076789 ; imu_theta ; 0.000000 ; output_theta ; 0.038394
enc_dist ; 60.039397 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 60.039397 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 60.039397 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 60.039397 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 60.039397 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 60.039397 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 60.039397 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 60.039397 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 60.039397 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 60.039397 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 60.039397 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 60.039397 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 60.039397 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 44.897717 ; enc_theta ; -0.118136 ; imu_theta ; 0.000000 ; output_theta ; -0.059068
enc_dist ; 44.897717 ; enc_theta ; -0.118136 ; imu_theta ; 0.000000 ; output_theta ; -0.059068
enc_dist ; 44.897717 ; enc_theta ; -0.118136 ; imu_theta ; 0.000000 ; output_theta ; -0.059068
enc_dist ; 44.897717 ; enc_theta ; -0.118136 ; imu_theta ; 0.000000 ; output_theta ; -0.059068
distance completed ; 3853.971818 ; robot direction ; 232.412272

job desc ; T ; job val ; 120.090244 ; bearing target ; 120.090244 ; bearing now ; 232.412272
enc_dist ; 22.373525 ; enc_theta ; -3.508645 ; imu_theta ; 0.000000 ; output_theta ; -1.754323
job desc ; T ; job val ; 120.090244 ; bearing target ; 120.090244 ; bearing now ; 230.657949
enc_dist ; 22.373525 ; enc_theta ; -3.508645 ; imu_theta ; 0.000000 ; output_theta ; -1.754323
enc_dist ; 22.373525 ; enc_theta ; -3.508645 ; imu_theta ; 0.000000 ; output_theta ; -1.754323
enc_dist ; 22.373525 ; enc_theta ; -3.508645 ; imu_theta ; 0.000000 ; output_theta ; -1.754323
enc_dist ; 22.373525 ; enc_theta ; -3.508645 ; imu_theta ; 0.000000 ; output_theta ; -1.754323
enc_dist ; 22.373525 ; enc_theta ; -3.508645 ; imu_theta ; 0.000000 ; output_theta ; -1.754323
enc_dist ; 22.373525 ; enc_theta ; -3.508645 ; imu_theta ; 0.000000 ; output_theta ; -1.754323
enc_dist ; 22.373525 ; enc_theta ; -3.508645 ; imu_theta ; 0.000000 ; output_theta ; -1.754323
enc_dist ; 22.373525 ; enc_theta ; -3.508645 ; imu_theta ; 0.000000 ; output_theta ; -1.754323
enc_dist ; 22.373525 ; enc_theta ; -3.508645 ; imu_theta ; 0.000000 ; output_theta ; -1.754323
enc_dist ; 22.373525 ; enc_theta ; -3.508645 ; imu_theta ; 0.000000 ; output_theta ; -1.754323
enc_dist ; 22.373525 ; enc_theta ; -3.508645 ; imu_theta ; 0.000000 ; output_theta ; -1.754323
enc_dist ; 22.373525 ; enc_theta ; -3.508645 ; imu_theta ; 0.000000 ; output_theta ; -1.754323
enc_dist ; 30.076192 ; enc_theta ; -4.716588 ; imu_theta ; 0.000000 ; output_theta ; -2.358294
enc_dist ; 30.076192 ; enc_theta ; -4.716588 ; imu_theta ; 0.000000 ; output_theta ; -2.358294
enc_dist ; 30.076192 ; enc_theta ; -4.716588 ; imu_theta ; 0.000000 ; output_theta ; -2.358294
enc_dist ; 30.076192 ; enc_theta ; -4.716588 ; imu_theta ; 0.000000 ; output_theta ; -2.358294
enc_dist ; 30.076192 ; enc_theta ; -4.716588 ; imu_theta ; 0.000000 ; output_theta ; -2.358294
enc_dist ; 30.076192 ; enc_theta ; -4.716588 ; imu_theta ; 0.000000 ; output_theta ; -2.358294
enc_dist ; 30.076192 ; enc_theta ; -4.716588 ; imu_theta ; 0.000000 ; output_theta ; -2.358294
enc_dist ; 30.076192 ; enc_theta ; -4.716588 ; imu_theta ; 0.000000 ; output_theta ; -2.358294
enc_dist ; 30.076192 ; enc_theta ; -4.716588 ; imu_theta ; 0.000000 ; output_theta ; -2.358294
enc_dist ; 30.076192 ; enc_theta ; -4.716588 ; imu_theta ; 0.000000 ; output_theta ; -2.358294
enc_dist ; 30.076192 ; enc_theta ; -4.716588 ; imu_theta ; 0.000000 ; output_theta ; -2.358294
enc_dist ; 30.076192 ; enc_theta ; -4.716588 ; imu_theta ; 0.000000 ; output_theta ; -2.358294
enc_dist ; 30.076192 ; enc_theta ; -4.716588 ; imu_theta ; 0.000000 ; output_theta ; -2.358294
enc_dist ; 37.458698 ; enc_theta ; -5.874322 ; imu_theta ; 0.000000 ; output_theta ; -2.937161
enc_dist ; 37.458698 ; enc_theta ; -5.874322 ; imu_theta ; 0.000000 ; output_theta ; -2.937161
enc_dist ; 37.458698 ; enc_theta ; -5.874322 ; imu_theta ; 0.000000 ; output_theta ; -2.937161
enc_dist ; 37.458698 ; enc_theta ; -5.874322 ; imu_theta ; 0.000000 ; output_theta ; -2.937161
enc_dist ; 30.660013 ; enc_theta ; -4.808143 ; imu_theta ; 0.000000 ; output_theta ; -2.404072
enc_dist ; 30.660013 ; enc_theta ; -4.808143 ; imu_theta ; 0.000000 ; output_theta ; -2.404072
enc_dist ; 30.660013 ; enc_theta ; -4.808143 ; imu_theta ; 0.000000 ; output_theta ; -2.404072
enc_dist ; 30.660013 ; enc_theta ; -4.808143 ; imu_theta ; 0.000000 ; output_theta ; -2.404072
enc_dist ; 30.660013 ; enc_theta ; -4.808143 ; imu_theta ; 0.000000 ; output_theta ; -2.404072
enc_dist ; 30.660013 ; enc_theta ; -4.808143 ; imu_theta ; 0.000000 ; output_theta ; -2.404072
enc_dist ; 30.660013 ; enc_theta ; -4.808143 ; imu_theta ; 0.000000 ; output_theta ; -2.404072
enc_dist ; 30.660013 ; enc_theta ; -4.808143 ; imu_theta ; 0.000000 ; output_theta ; -2.404072
enc_dist ; 30.660013 ; enc_theta ; -4.808143 ; imu_theta ; 0.000000 ; output_theta ; -2.404072
enc_dist ; 30.660013 ; enc_theta ; -4.808143 ; imu_theta ; 0.000000 ; output_theta ; -2.404072
enc_dist ; 30.660013 ; enc_theta ; -4.808143 ; imu_theta ; 0.000000 ; output_theta ; -2.404072
enc_dist ; 30.660013 ; enc_theta ; -4.808143 ; imu_theta ; 0.000000 ; output_theta ; -2.404072
enc_dist ; 23.089176 ; enc_theta ; -3.620875 ; imu_theta ; 0.000000 ; output_theta ; -1.810437
enc_dist ; 23.089176 ; enc_theta ; -3.620875 ; imu_theta ; 0.000000 ; output_theta ; -1.810437
enc_dist ; 23.089176 ; enc_theta ; -3.620875 ; imu_theta ; 0.000000 ; output_theta ; -1.810437
enc_dist ; 23.089176 ; enc_theta ; -3.620875 ; imu_theta ; 0.000000 ; output_theta ; -1.810437
enc_dist ; 23.089176 ; enc_theta ; -3.620875 ; imu_theta ; 0.000000 ; output_theta ; -1.810437
enc_dist ; 23.089176 ; enc_theta ; -3.620875 ; imu_theta ; 0.000000 ; output_theta ; -1.810437
enc_dist ; 23.089176 ; enc_theta ; -3.620875 ; imu_theta ; 0.000000 ; output_theta ; -1.810437
enc_dist ; 23.089176 ; enc_theta ; -3.620875 ; imu_theta ; 0.000000 ; output_theta ; -1.810437
enc_dist ; 23.089176 ; enc_theta ; -3.620875 ; imu_theta ; 0.000000 ; output_theta ; -1.810437
degree to turn ; -110.567705 ; degree turned ; -108.601128 ; robot direction ; 122.056821

job desc ; F ; job val ; 159.830531 ; bearing target ; 122.056821 ; bearing now ; 122.056821
enc_dist ; 45.462705 ; enc_theta ; -0.076789 ; imu_theta ; 0.000000 ; output_theta ; -0.038394
job desc ; F ; job val ; 159.830531 ; bearing target ; 122.056821 ; bearing now ; 122.018427
enc_dist ; 45.462705 ; enc_theta ; -0.076789 ; imu_theta ; 0.000000 ; output_theta ; -0.038394
enc_dist ; 45.462705 ; enc_theta ; -0.076789 ; imu_theta ; 0.000000 ; output_theta ; -0.038394
enc_dist ; 45.462705 ; enc_theta ; -0.076789 ; imu_theta ; 0.000000 ; output_theta ; -0.038394
distance completed ; 136.388115 ; robot direction ; 121.903244

job desc ; T ; job val ; 108.176375 ; bearing target ; 108.176375 ; bearing now ; 121.903244
enc_dist ; 22.674852 ; enc_theta ; -3.555900 ; imu_theta ; 0.000000 ; output_theta ; -1.777950
job desc ; T ; job val ; 108.176375 ; bearing target ; 108.176375 ; bearing now ; 120.125294
enc_dist ; 22.674852 ; enc_theta ; -3.555900 ; imu_theta ; 0.000000 ; output_theta ; -1.777950
enc_dist ; 22.674852 ; enc_theta ; -3.555900 ; imu_theta ; 0.000000 ; output_theta ; -1.777950
enc_dist ; 22.674852 ; enc_theta ; -3.555900 ; imu_theta ; 0.000000 ; output_theta ; -1.777950
enc_dist ; 22.674852 ; enc_theta ; -3.555900 ; imu_theta ; 0.000000 ; output_theta ; -1.777950
enc_dist ; 22.674852 ; enc_theta ; -3.555900 ; imu_theta ; 0.000000 ; output_theta ; -1.777950
enc_dist ; 22.674852 ; enc_theta ; -3.555900 ; imu_theta ; 0.000000 ; output_theta ; -1.777950
degree to turn ; -11.948919 ; degree turned ; -10.667699 ; robot direction ; 109.457595

job desc ; F ; job val ; 2654.960935 ; bearing target ; 108.176375 ; bearing now ; 109.457595
enc_dist ; 45.123712 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
job desc ; F ; job val ; 2654.960935 ; bearing target ; 108.176375 ; bearing now ; 109.404434
enc_dist ; 45.123712 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 45.123712 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 45.123712 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 45.123712 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 45.123712 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; -0.053161
enc_dist ; 60.416055 ; enc_theta ; -0.141763 ; imu_theta ; 0.000000 ; output_theta ; -0.070882
enc_dist ; 60.416055 ; enc_theta ; -0.141763 ; imu_theta ; 0.000000 ; output_theta ; -0.070882
enc_dist ; 60.416055 ; enc_theta ; -0.141763 ; imu_theta ; 0.000000 ; output_theta ; -0.070882
enc_dist ; 60.416055 ; enc_theta ; -0.141763 ; imu_theta ; 0.000000 ; output_theta ; -0.070882
enc_dist ; 60.416055 ; enc_theta ; -0.141763 ; imu_theta ; 0.000000 ; output_theta ; -0.070882
enc_dist ; 60.416055 ; enc_theta ; -0.141763 ; imu_theta ; 0.000000 ; output_theta ; -0.070882
enc_dist ; 60.416055 ; enc_theta ; -0.141763 ; imu_theta ; 0.000000 ; output_theta ; -0.070882
enc_dist ; 60.416055 ; enc_theta ; -0.141763 ; imu_theta ; 0.000000 ; output_theta ; -0.070882
enc_dist ; 60.416055 ; enc_theta ; -0.141763 ; imu_theta ; 0.000000 ; output_theta ; -0.070882
enc_dist ; 60.416055 ; enc_theta ; -0.141763 ; imu_theta ; 0.000000 ; output_theta ; -0.070882
enc_dist ; 60.416055 ; enc_theta ; -0.141763 ; imu_theta ; 0.000000 ; output_theta ; -0.070882
enc_dist ; 60.416055 ; enc_theta ; -0.141763 ; imu_theta ; 0.000000 ; output_theta ; -0.070882
enc_dist ; 60.416055 ; enc_theta ; -0.141763 ; imu_theta ; 0.000000 ; output_theta ; -0.070882
enc_dist ; 76.235721 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; -0.011814
enc_dist ; 76.235721 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; -0.011814
enc_dist ; 76.235721 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; -0.011814
enc_dist ; 76.235721 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; -0.011814
enc_dist ; 76.235721 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; -0.011814
enc_dist ; 76.235721 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; -0.011814
enc_dist ; 76.235721 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; -0.011814
enc_dist ; 76.235721 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; -0.011814
enc_dist ; 76.235721 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; -0.011814
enc_dist ; 60.434888 ; enc_theta ; 0.067928 ; imu_theta ; 0.000000 ; output_theta ; 0.033964
enc_dist ; 60.434888 ; enc_theta ; 0.067928 ; imu_theta ; 0.000000 ; output_theta ; 0.033964
enc_dist ; 60.434888 ; enc_theta ; 0.067928 ; imu_theta ; 0.000000 ; output_theta ; 0.033964
enc_dist ; 60.434888 ; enc_theta ; 0.067928 ; imu_theta ; 0.000000 ; output_theta ; 0.033964
enc_dist ; 60.434888 ; enc_theta ; 0.067928 ; imu_theta ; 0.000000 ; output_theta ; 0.033964
enc_dist ; 60.434888 ; enc_theta ; 0.067928 ; imu_theta ; 0.000000 ; output_theta ; 0.033964
enc_dist ; 60.434888 ; enc_theta ; 0.067928 ; imu_theta ; 0.000000 ; output_theta ; 0.033964
enc_dist ; 60.434888 ; enc_theta ; 0.067928 ; imu_theta ; 0.000000 ; output_theta ; 0.033964
enc_dist ; 60.434888 ; enc_theta ; 0.067928 ; imu_theta ; 0.000000 ; output_theta ; 0.033964
enc_dist ; 60.434888 ; enc_theta ; 0.067928 ; imu_theta ; 0.000000 ; output_theta ; 0.033964
enc_dist ; 60.434888 ; enc_theta ; 0.067928 ; imu_theta ; 0.000000 ; output_theta ; 0.033964
enc_dist ; 60.434888 ; enc_theta ; 0.067928 ; imu_theta ; 0.000000 ; output_theta ; 0.033964
enc_dist ; 60.434888 ; enc_theta ; 0.067928 ; imu_theta ; 0.000000 ; output_theta ; 0.033964
enc_dist ; 44.539891 ; enc_theta ; 0.008860 ; imu_theta ; 0.000000 ; output_theta ; 0.004430
enc_dist ; 44.539891 ; enc_theta ; 0.008860 ; imu_theta ; 0.000000 ; output_theta ; 0.004430
enc_dist ; 44.539891 ; enc_theta ; 0.008860 ; imu_theta ; 0.000000 ; output_theta ; 0.004430
distance completed ; 2616.421994 ; robot direction ; 108.565667

job desc ; T ; job val ; 41.637474 ; bearing target ; 41.637474 ; bearing now ; 108.565667
enc_dist ; 22.524188 ; enc_theta ; -3.532272 ; imu_theta ; 0.000000 ; output_theta ; -1.766136
job desc ; T ; job val ; 41.637474 ; bearing target ; 41.637474 ; bearing now ; 106.799531
enc_dist ; 22.524188 ; enc_theta ; -3.532272 ; imu_theta ; 0.000000 ; output_theta ; -1.766136
enc_dist ; 22.524188 ; enc_theta ; -3.532272 ; imu_theta ; 0.000000 ; output_theta ; -1.766136
enc_dist ; 22.524188 ; enc_theta ; -3.532272 ; imu_theta ; 0.000000 ; output_theta ; -1.766136
enc_dist ; 22.524188 ; enc_theta ; -3.532272 ; imu_theta ; 0.000000 ; output_theta ; -1.766136
enc_dist ; 22.524188 ; enc_theta ; -3.532272 ; imu_theta ; 0.000000 ; output_theta ; -1.766136
enc_dist ; 22.524188 ; enc_theta ; -3.532272 ; imu_theta ; 0.000000 ; output_theta ; -1.766136
enc_dist ; 22.524188 ; enc_theta ; -3.532272 ; imu_theta ; 0.000000 ; output_theta ; -1.766136
enc_dist ; 22.524188 ; enc_theta ; -3.532272 ; imu_theta ; 0.000000 ; output_theta ; -1.766136
enc_dist ; 22.524188 ; enc_theta ; -3.532272 ; imu_theta ; 0.000000 ; output_theta ; -1.766136
enc_dist ; 22.524188 ; enc_theta ; -3.532272 ; imu_theta ; 0.000000 ; output_theta ; -1.766136
enc_dist ; 22.524188 ; enc_theta ; -3.532272 ; imu_theta ; 0.000000 ; output_theta ; -1.766136
enc_dist ; 22.524188 ; enc_theta ; -3.532272 ; imu_theta ; 0.000000 ; output_theta ; -1.766136
enc_dist ; 29.944362 ; enc_theta ; -4.695914 ; imu_theta ; 0.000000 ; output_theta ; -2.347957
enc_dist ; 29.944362 ; enc_theta ; -4.695914 ; imu_theta ; 0.000000 ; output_theta ; -2.347957
enc_dist ; 29.944362 ; enc_theta ; -4.695914 ; imu_theta ; 0.000000 ; output_theta ; -2.347957
