job desc ; F ; job val ; -117.886011 ; bearing target ; 90.000000 ; bearing now ; 90.000000
enc_dist ; 4.031693 ; enc_theta ; -0.939183 ; imu_theta ; -0.699997 ; output_theta ; -0.699997
enc_dist ; 4.607687 ; enc_theta ; -0.995298 ; imu_theta ; -0.800003 ; output_theta ; -0.800003
enc_dist ; 4.607599 ; enc_theta ; -0.965763 ; imu_theta ; -0.799988 ; output_theta ; -0.799988
enc_dist ; 4.607687 ; enc_theta ; -0.956903 ; imu_theta ; -0.800003 ; output_theta ; -0.800003
enc_dist ; 4.031693 ; enc_theta ; -0.989391 ; imu_theta ; -0.699997 ; output_theta ; -0.699997
enc_dist ; 5.183681 ; enc_theta ; -1.042552 ; imu_theta ; -0.900009 ; output_theta ; -0.900009
enc_dist ; 3.455699 ; enc_theta ; -1.024832 ; imu_theta ; -0.599991 ; output_theta ; -0.599991
enc_dist ; 5.183681 ; enc_theta ; -1.063226 ; imu_theta ; -0.900009 ; output_theta ; -0.900009
enc_dist ; 4.607687 ; enc_theta ; -1.098667 ; imu_theta ; -0.800003 ; output_theta ; -0.800003
enc_dist ; 5.759587 ; enc_theta ; -1.024832 ; imu_theta ; -1.000000 ; output_theta ; -1.000000
enc_dist ; 4.607599 ; enc_theta ; -1.042552 ; imu_theta ; -0.799988 ; output_theta ; -0.799988
enc_dist ; 5.183681 ; enc_theta ; -1.036645 ; imu_theta ; -0.900009 ; output_theta ; -0.900009
enc_dist ; 5.183593 ; enc_theta ; -1.010065 ; imu_theta ; -0.899994 ; output_theta ; -0.899994
enc_dist ; 5.183681 ; enc_theta ; -1.051412 ; imu_theta ; -0.900009 ; output_theta ; -0.900009
enc_dist ; 4.607599 ; enc_theta ; -1.077993 ; imu_theta ; -0.799988 ; output_theta ; -0.799988
enc_dist ; 5.183681 ; enc_theta ; -1.063226 ; imu_theta ; -0.900009 ; output_theta ; -0.900009
enc_dist ; 4.607687 ; enc_theta ; -1.048459 ; imu_theta ; -0.800003 ; output_theta ; -0.800003
enc_dist ; 6.335492 ; enc_theta ; -1.007111 ; imu_theta ; -1.099991 ; output_theta ; -1.099991
enc_dist ; 4.031693 ; enc_theta ; -1.004158 ; imu_theta ; -0.699997 ; output_theta ; -0.699997
enc_dist ; 5.759587 ; enc_theta ; -1.896086 ; imu_theta ; -1.000000 ; output_theta ; -1.000000
enc_dist ; 5.183681 ; enc_theta ; -2.291842 ; imu_theta ; -0.900009 ; output_theta ; -0.900009
enc_dist ; 4.607687 ; enc_theta ; -2.333190 ; imu_theta ; -0.800003 ; output_theta ; -0.800003
enc_dist ; 4.607599 ; enc_theta ; -2.333190 ; imu_theta ; -0.799988 ; output_theta ; -0.799988
enc_dist ; 6.335580 ; enc_theta ; -2.274122 ; imu_theta ; -1.100006 ; output_theta ; -1.100006
enc_dist ; 11.519173 ; enc_theta ; -2.244588 ; imu_theta ; -2.000000 ; output_theta ; -2.000000
enc_dist ; 13.247067 ; enc_theta ; -2.173706 ; imu_theta ; -2.300003 ; output_theta ; -2.300003
enc_dist ; 10.943179 ; enc_theta ; -2.135312 ; imu_theta ; -1.899994 ; output_theta ; -1.899994
enc_dist ; 12.671073 ; enc_theta ; -2.123498 ; imu_theta ; -2.199997 ; output_theta ; -2.199997
enc_dist ; 10.367273 ; enc_theta ; -2.138265 ; imu_theta ; -1.800003 ; output_theta ; -1.800003
enc_dist ; 11.519173 ; enc_theta ; -2.147126 ; imu_theta ; -2.000000 ; output_theta ; -2.000000
enc_dist ; 10.367273 ; enc_theta ; -2.164846 ; imu_theta ; -1.800003 ; output_theta ; -1.800003
enc_dist ; 12.095167 ; enc_theta ; -2.105778 ; imu_theta ; -2.100006 ; output_theta ; -2.100006
enc_dist ; 9.791280 ; enc_theta ; -2.076244 ; imu_theta ; -1.699997 ; output_theta ; -1.699997
enc_dist ; 11.519173 ; enc_theta ; -1.972875 ; imu_theta ; -2.000000 ; output_theta ; -2.000000
enc_dist ; 10.367273 ; enc_theta ; -1.975828 ; imu_theta ; -1.800003 ; output_theta ; -1.800003
enc_dist ; 12.095079 ; enc_theta ; -2.073290 ; imu_theta ; -2.099991 ; output_theta ; -2.099991
enc_dist ; 9.215374 ; enc_theta ; -2.093964 ; imu_theta ; -1.600006 ; output_theta ; -1.600006
enc_dist ; 10.943179 ; enc_theta ; -2.037850 ; imu_theta ; -1.899994 ; output_theta ; -1.899994
enc_dist ; 10.367273 ; enc_theta ; -2.031943 ; imu_theta ; -1.800003 ; output_theta ; -1.800003
enc_dist ; 12.671073 ; enc_theta ; -1.993548 ; imu_theta ; -2.199997 ; output_theta ; -2.199997
enc_dist ; 9.215374 ; enc_theta ; -2.040803 ; imu_theta ; -1.600006 ; output_theta ; -1.600006
enc_dist ; 12.095079 ; enc_theta ; -2.067384 ; imu_theta ; -2.099991 ; output_theta ; -2.099991
enc_dist ; 9.791367 ; enc_theta ; -2.091011 ; imu_theta ; -1.700012 ; output_theta ; -1.700012
enc_dist ; 10.943179 ; enc_theta ; -2.088057 ; imu_theta ; -1.899994 ; output_theta ; -1.899994
enc_dist ; 9.791280 ; enc_theta ; -2.046710 ; imu_theta ; -1.699997 ; output_theta ; -1.699997
enc_dist ; 12.095167 ; enc_theta ; -2.105778 ; imu_theta ; -2.100006 ; output_theta ; -2.100006
enc_dist ; 10.367273 ; enc_theta ; -2.055570 ; imu_theta ; -1.800003 ; output_theta ; -1.800003
enc_dist ; 12.095079 ; enc_theta ; -1.343799 ; imu_theta ; -2.099991 ; output_theta ; -2.099991
enc_dist ; 10.367273 ; enc_theta ; -1.137061 ; imu_theta ; -1.800003 ; output_theta ; -1.800003
enc_dist ; 12.095167 ; enc_theta ; -1.113434 ; imu_theta ; -2.100006 ; output_theta ; -2.100006
enc_dist ; 9.215286 ; enc_theta ; -1.036645 ; imu_theta ; -1.599991 ; output_theta ; -1.599991
enc_dist ; 11.519173 ; enc_theta ; -1.004158 ; imu_theta ; -2.000000 ; output_theta ; -2.000000
enc_dist ; 5.759587 ; enc_theta ; -0.983484 ; imu_theta ; -1.000000 ; output_theta ; -1.000000
enc_dist ; 6.335580 ; enc_theta ; -0.912602 ; imu_theta ; -1.100006 ; output_theta ; -1.100006
enc_dist ; 4.607687 ; enc_theta ; -0.906695 ; imu_theta ; -0.800003 ; output_theta ; -0.800003
enc_dist ; 6.335492 ; enc_theta ; -0.794466 ; imu_theta ; -1.099991 ; output_theta ; -1.099991
degree to turn ; -87.857649 ; degree turned ; -83.800003 ; robot direction ; 6.199997

enc_dist ; 1.713797 ; enc_theta ; -0.221505 ; imu_theta ; -0.900009 ; output_theta ; -0.900009
job desc ; F ; job val ; 6822.545867 ; bearing target ; 2.142351 ; bearing now ; 5.299988
enc_dist ; 0.677986 ; enc_theta ; -0.106323 ; imu_theta ; -0.899994 ; output_theta ; -0.899994
job desc ; F ; job val ; 6822.545867 ; bearing target ; 2.142351 ; bearing now ; 4.399994
enc_dist ; 1.450136 ; enc_theta ; -0.227412 ; imu_theta ; -0.699997 ; output_theta ; -0.699997
job desc ; F ; job val ; 6822.545867 ; bearing target ; 2.142351 ; bearing now ; 3.699997
enc_dist ; 1.224141 ; enc_theta ; -0.002955 ; imu_theta ; -1.100006 ; output_theta ; -1.100006
enc_dist ; 8.606651 ; enc_theta ; 0.422337 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 18.493942 ; enc_theta ; 0.531613 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 21.187052 ; enc_theta ; 0.363269 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 21.770873 ; enc_theta ; 0.194925 ; imu_theta ; 0.099991 ; output_theta ; 0.099991
enc_dist ; 21.978035 ; enc_theta ; 0.067928 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 23.277508 ; enc_theta ; -0.011813 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 23.258675 ; enc_theta ; -0.079742 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 23.070345 ; enc_theta ; -0.056115 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 22.561856 ; enc_theta ; 0.017720 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 22.769018 ; enc_theta ; -0.008860 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 22.674854 ; enc_theta ; -0.059068 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 30.208028 ; enc_theta ; 0.082695 ; imu_theta ; -0.200012 ; output_theta ; -0.200012
enc_dist ; 37.082049 ; enc_theta ; 0.150624 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 36.667724 ; enc_theta ; 0.014766 ; imu_theta ; -0.099991 ; output_theta ; -0.099991
enc_dist ; 37.703536 ; enc_theta ; -0.053161 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 38.419187 ; enc_theta ; -0.035441 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 39.059507 ; enc_theta ; 0.000000 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 38.682848 ; enc_theta ; 0.064975 ; imu_theta ; 0.099991 ; output_theta ; 0.099991
enc_dist ; 38.155526 ; enc_theta ; -0.005908 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 38.023696 ; enc_theta ; -0.050208 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 38.174359 ; enc_theta ; -0.002955 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 38.569851 ; enc_theta ; 0.094509 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 38.739347 ; enc_theta ; 0.038394 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 38.456853 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 38.117860 ; enc_theta ; -0.070882 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 38.023696 ; enc_theta ; -0.020674 ; imu_theta ; 0.099991 ; output_theta ; 0.099991
enc_dist ; 38.080195 ; enc_theta ; 0.035441 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 38.720514 ; enc_theta ; 0.017720 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 38.758180 ; enc_theta ; -0.035441 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 38.758180 ; enc_theta ; 0.005905 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 38.682848 ; enc_theta ; 0.041348 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 38.682848 ; enc_theta ; 0.035441 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 38.626350 ; enc_theta ; -0.008860 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 43.824240 ; enc_theta ; -0.014766 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 54.031691 ; enc_theta ; -0.002957 ; imu_theta ; -0.100006 ; output_theta ; -0.100006
enc_dist ; 55.820819 ; enc_theta ; 0.005908 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 55.462994 ; enc_theta ; 0.032488 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 57.647614 ; enc_theta ; -0.044301 ; imu_theta ; -0.100006 ; output_theta ; -0.100006
enc_dist ; 57.628781 ; enc_theta ; -0.017720 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 57.176791 ; enc_theta ; 0.011813 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 56.743633 ; enc_theta ; -0.002955 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.253977 ; enc_theta ; 0.002957 ; imu_theta ; 0.099991 ; output_theta ; 0.099991
enc_dist ; 56.046815 ; enc_theta ; -0.005908 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 56.931963 ; enc_theta ; 0.014766 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.272810 ; enc_theta ; 0.005907 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.348142 ; enc_theta ; -0.005909 ; imu_theta ; -0.100006 ; output_theta ; -0.100006
enc_dist ; 56.348142 ; enc_theta ; 0.017720 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 56.536471 ; enc_theta ; 0.035441 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.385807 ; enc_theta ; 0.035441 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.479972 ; enc_theta ; 0.038394 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 56.705967 ; enc_theta ; 0.044301 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.781299 ; enc_theta ; 0.038394 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.310476 ; enc_theta ; 0.005907 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.159812 ; enc_theta ; -0.047255 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.781299 ; enc_theta ; -0.014766 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.724800 ; enc_theta ; 0.047255 ; imu_theta ; -0.100006 ; output_theta ; -0.100006
enc_dist ; 56.950795 ; enc_theta ; 0.070882 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 56.574137 ; enc_theta ; -0.059068 ; imu_theta ; 0.099991 ; output_theta ; 0.099991
enc_dist ; 56.649468 ; enc_theta ; -0.029534 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 56.517638 ; enc_theta ; -0.032488 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.197478 ; enc_theta ; 0.005908 ; imu_theta ; 0.099991 ; output_theta ; 0.099991
enc_dist ; 55.858485 ; enc_theta ; 0.059068 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.442306 ; enc_theta ; 0.032487 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.913130 ; enc_theta ; -0.023628 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.724800 ; enc_theta ; -0.047255 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 56.687134 ; enc_theta ; -0.029534 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.875464 ; enc_theta ; 0.047255 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.329309 ; enc_theta ; -0.085649 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.781299 ; enc_theta ; -0.032487 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.517638 ; enc_theta ; 0.038394 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.950795 ; enc_theta ; -0.011813 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.687134 ; enc_theta ; -0.023628 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 57.082626 ; enc_theta ; -0.014766 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 57.252122 ; enc_theta ; -0.029534 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 56.329309 ; enc_theta ; -0.038394 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.423473 ; enc_theta ; -0.017720 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.724800 ; enc_theta ; 0.023627 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 55.952650 ; enc_theta ; -0.026580 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.348142 ; enc_theta ; 0.011814 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.442306 ; enc_theta ; 0.044301 ; imu_theta ; 0.099991 ; output_theta ; 0.099991
enc_dist ; 56.668301 ; enc_theta ; 0.038394 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.442306 ; enc_theta ; -0.032487 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.724800 ; enc_theta ; -0.029534 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 56.536471 ; enc_theta ; -0.017720 ; imu_theta ; -0.100006 ; output_theta ; -0.100006
enc_dist ; 56.687134 ; enc_theta ; -0.005909 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.611803 ; enc_theta ; 0.000000 ; imu_theta ; -0.099991 ; output_theta ; -0.099991
enc_dist ; 56.178645 ; enc_theta ; -0.038394 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.781299 ; enc_theta ; -0.079742 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.950795 ; enc_theta ; -0.011813 ; imu_theta ; -0.100006 ; output_theta ; -0.100006
enc_dist ; 56.668301 ; enc_theta ; 0.014766 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.592970 ; enc_theta ; 0.026580 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 56.329309 ; enc_theta ; 0.032487 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.875464 ; enc_theta ; -0.005908 ; imu_theta ; 0.099991 ; output_theta ; 0.099991
enc_dist ; 56.009149 ; enc_theta ; -0.029534 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.046815 ; enc_theta ; 0.035441 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.084480 ; enc_theta ; 0.059068 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.969628 ; enc_theta ; 0.038394 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.875464 ; enc_theta ; -0.047255 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.743633 ; enc_theta ; 0.014767 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 56.800132 ; enc_theta ; 0.047255 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.348142 ; enc_theta ; -0.035441 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 56.913130 ; enc_theta ; -0.059068 ; imu_theta ; 0.099991 ; output_theta ; 0.099991
enc_dist ; 56.913130 ; enc_theta ; -0.059068 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 36.385230 ; enc_theta ; -0.035441 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
distance completed ; 5047.019418 ; robot direction ; 4.299988

enc_dist ; 1.676131 ; enc_theta ; -0.109276 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
job desc ; F ; job val ; 179.498585 ; bearing target ; 4.299988 ; bearing now ; 4.299988
enc_dist ; 0.414325 ; enc_theta ; -0.029534 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
job desc ; F ; job val ; 179.498585 ; bearing target ; 4.299988 ; bearing now ; 4.299988
enc_dist ; 0.018833 ; enc_theta ; -0.002957 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
job desc ; F ; job val ; 179.498585 ; bearing target ; 4.299988 ; bearing now ; 4.299988
enc_dist ; 0.979313 ; enc_theta ; 0.059068 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 10.734773 ; enc_theta ; 0.177204 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 19.397923 ; enc_theta ; 0.041347 ; imu_theta ; 0.099991 ; output_theta ; 0.099991
enc_dist ; 22.957348 ; enc_theta ; -0.002955 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 22.769018 ; enc_theta ; -0.002955 ; imu_theta ; -0.099991 ; output_theta ; -0.099991
enc_dist ; 23.729498 ; enc_theta ; -0.011813 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 23.578835 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 23.654166 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 23.089178 ; enc_theta ; 0.029534 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 21.488379 ; enc_theta ; 0.032488 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
distance completed ; 192.378431 ; robot direction ; 4.500000

job desc ; T ; job val ; 357.190067 ; bearing target ; 357.190067 ; bearing now ; 4.500000
job desc ; T ; job val ; 357.190067 ; bearing target ; 357.190067 ; bearing now ; 4.500000
enc_dist ; 0.575994 ; enc_theta ; -0.002957 ; imu_theta ; -0.100006 ; output_theta ; -0.100006
job desc ; T ; job val ; 357.190067 ; bearing target ; 357.190067 ; bearing now ; 4.399994
enc_dist ; 0.000000 ; enc_theta ; -0.481405 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 0.000000 ; enc_theta ; -1.222710 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 0.000000 ; enc_theta ; -1.302452 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 0.000000 ; enc_theta ; -1.264057 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 0.000000 ; enc_theta ; -1.258151 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 1.727894 ; enc_theta ; -1.163642 ; imu_theta ; -0.300003 ; output_theta ; -0.300003
enc_dist ; 3.455787 ; enc_theta ; -1.060272 ; imu_theta ; -0.600006 ; output_theta ; -0.600006
enc_dist ; 5.759587 ; enc_theta ; -0.995298 ; imu_theta ; -1.000000 ; output_theta ; -1.000000
enc_dist ; 5.759587 ; enc_theta ; -1.007111 ; imu_theta ; -1.000000 ; output_theta ; -1.000000
enc_dist ; 5.759587 ; enc_theta ; -0.097462 ; imu_theta ; -1.000000 ; output_theta ; -1.000000
degree to turn ; -7.209926 ; degree turned ; -3.900009 ; robot direction ; 0.499985

enc_dist ; 1.544301 ; enc_theta ; -0.171297 ; imu_theta ; -1.000000 ; output_theta ; -1.000000
job desc ; F ; job val ; 1578.105950 ; bearing target ; 357.190067 ; bearing now ; 359.499985
enc_dist ; 0.903981 ; enc_theta ; -0.135857 ; imu_theta ; -0.899994 ; output_theta ; -0.899994
job desc ; F ; job val ; 1578.105950 ; bearing target ; 357.190067 ; bearing now ; 358.599991
enc_dist ; 0.885148 ; enc_theta ; -0.138810 ; imu_theta ; -0.800003 ; output_theta ; -0.800003
job desc ; F ; job val ; 1578.105950 ; bearing target ; 357.190067 ; bearing now ; 357.799988
enc_dist ; 0.998146 ; enc_theta ; -0.156530 ; imu_theta ; -1.100006 ; output_theta ; -1.100006
enc_dist ; 3.258098 ; enc_theta ; 0.245133 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 13.145389 ; enc_theta ; 0.472545 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 21.544878 ; enc_theta ; 0.165391 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 21.601376 ; enc_theta ; 0.109276 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 22.637188 ; enc_theta ; 0.017720 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 23.032680 ; enc_theta ; -0.026581 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 23.616500 ; enc_theta ; -0.053161 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 23.013847 ; enc_theta ; 0.011814 ; imu_theta ; 0.099991 ; output_theta ; 0.099991
enc_dist ; 22.618355 ; enc_theta ; 0.032488 ; imu_theta ; 0.100006 ; output_theta ; 0.100006
enc_dist ; 21.996868 ; enc_theta ; 0.029534 ; imu_theta ; 0.099991 ; output_theta ; 0.099991
enc_dist ; 22.731353 ; enc_theta ; -0.062022 ; imu_theta ; -0.099991 ; output_theta ; -0.099991
enc_dist ; 22.637188 ; enc_theta ; -0.106323 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 35.010426 ; enc_theta ; 0.138810 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
enc_dist ; 38.212025 ; enc_theta ; 0.109276 ; imu_theta ; 0.000000 ; output_theta ; 0.000000
