job desc ; T ; job val ; 143.000000 ; bearing target ; 143.000000 ; bearing now ; 143.000000
job desc ; T ; job val ; 143.000000 ; bearing target ; 143.000000 ; bearing now ; 143.000000
job desc ; F ; job val ; 3000.000000 ; bearing target ; 143.000000 ; bearing now ; 143.000000
job desc ; F ; job val ; 3000.000000 ; bearing target ; 143.000000 ; bearing now ; 143.000000
job desc ; F ; job val ; 3000.000000 ; bearing target ; 143.000000 ; bearing now ; 143.000000
enc_dist ; 0.112998 ; enc_theta ; 0.005908 ; imu_theta ; 0.000000 ; output_theta ; 0.002954
enc_dist ; 6.911687 ; enc_theta ; 0.079742 ; imu_theta ; 0.000000 ; output_theta ; 0.039871
enc_dist ; 18.060785 ; enc_theta ; 0.056115 ; imu_theta ; 0.000000 ; output_theta ; 0.028057
enc_dist ; 22.317028 ; enc_theta ; 0.008860 ; imu_theta ; 0.000000 ; output_theta ; 0.004430
enc_dist ; 21.978035 ; enc_theta ; -0.008860 ; imu_theta ; 0.000000 ; output_theta ; -0.004430
enc_dist ; 22.543023 ; enc_theta ; -0.032488 ; imu_theta ; 0.100006 ; output_theta ; 0.033759
enc_dist ; 22.957348 ; enc_theta ; -0.020674 ; imu_theta ; 0.000000 ; output_theta ; -0.010337
enc_dist ; 23.390505 ; enc_theta ; -0.011813 ; imu_theta ; 0.000000 ; output_theta ; -0.005907
enc_dist ; 22.712520 ; enc_theta ; 0.070882 ; imu_theta ; 0.099998 ; output_theta ; 0.085440
enc_dist ; 22.806684 ; enc_theta ; 0.014766 ; imu_theta ; 0.099998 ; output_theta ; 0.057382
enc_dist ; 23.221009 ; enc_theta ; -0.020674 ; imu_theta ; 0.000000 ; output_theta ; -0.010337
enc_dist ; 23.315174 ; enc_theta ; 0.035441 ; imu_theta ; 0.000000 ; output_theta ; 0.017720
enc_dist ; 30.471689 ; enc_theta ; 0.094509 ; imu_theta ; 0.099998 ; output_theta ; 0.097254
enc_dist ; 37.496374 ; enc_theta ; 0.044301 ; imu_theta ; -0.099998 ; output_theta ; -0.027849
enc_dist ; 37.741202 ; enc_theta ; -0.035441 ; imu_theta ; 0.000000 ; output_theta ; -0.017720
enc_dist ; 38.212025 ; enc_theta ; -0.056115 ; imu_theta ; 0.099998 ; output_theta ; 0.021942
enc_dist ; 39.059507 ; enc_theta ; 0.005908 ; imu_theta ; 0.000000 ; output_theta ; 0.002954
enc_dist ; 39.379667 ; enc_theta ; 0.062021 ; imu_theta ; 0.000000 ; output_theta ; 0.031011
enc_dist ; 38.739347 ; enc_theta ; 0.008860 ; imu_theta ; 0.000000 ; output_theta ; 0.004430
enc_dist ; 38.193192 ; enc_theta ; -0.035441 ; imu_theta ; 0.000000 ; output_theta ; -0.017720
enc_dist ; 38.325023 ; enc_theta ; -0.020674 ; imu_theta ; 0.000000 ; output_theta ; -0.010337
enc_dist ; 38.758180 ; enc_theta ; 0.005905 ; imu_theta ; 0.099998 ; output_theta ; 0.052952
enc_dist ; 39.040674 ; enc_theta ; 0.002955 ; imu_theta ; 0.100006 ; output_theta ; 0.051480
enc_dist ; 38.777013 ; enc_theta ; -0.008860 ; imu_theta ; 0.000000 ; output_theta ; -0.004430
enc_dist ; 39.172505 ; enc_theta ; -0.035441 ; imu_theta ; 0.099998 ; output_theta ; 0.032279
enc_dist ; 38.551018 ; enc_theta ; -0.032487 ; imu_theta ; 0.000000 ; output_theta ; -0.016244
enc_dist ; 38.871178 ; enc_theta ; 0.023627 ; imu_theta ; 0.099998 ; output_theta ; 0.061813
enc_dist ; 39.172505 ; enc_theta ; 0.082695 ; imu_theta ; 0.099998 ; output_theta ; 0.091347
enc_dist ; 38.777013 ; enc_theta ; 0.097462 ; imu_theta ; 0.099998 ; output_theta ; 0.098730
enc_dist ; 38.645183 ; enc_theta ; 0.029534 ; imu_theta ; 0.000000 ; output_theta ; 0.014767
enc_dist ; 38.155526 ; enc_theta ; -0.035441 ; imu_theta ; 0.000000 ; output_theta ; -0.017720
enc_dist ; 38.381522 ; enc_theta ; 0.005907 ; imu_theta ; -0.099998 ; output_theta ; -0.047046
enc_dist ; 37.590538 ; enc_theta ; 0.129950 ; imu_theta ; -0.099998 ; output_theta ; 0.014976
enc_dist ; 35.405918 ; enc_theta ; 0.129950 ; imu_theta ; 0.000000 ; output_theta ; 0.064975
enc_dist ; 42.261106 ; enc_theta ; 0.082695 ; imu_theta ; -0.099998 ; output_theta ; -0.008652
enc_dist ; 52.864049 ; enc_theta ; -0.020674 ; imu_theta ; -0.099998 ; output_theta ; -0.060336
enc_dist ; 55.896151 ; enc_theta ; -0.047255 ; imu_theta ; 0.000000 ; output_theta ; -0.023627
enc_dist ; 54.107022 ; enc_theta ; -0.044301 ; imu_theta ; 0.000000 ; output_theta ; -0.022151
enc_dist ; 52.487390 ; enc_theta ; 0.073835 ; imu_theta ; 0.099998 ; output_theta ; 0.086917
enc_dist ; 52.845216 ; enc_theta ; 0.135857 ; imu_theta ; 0.099998 ; output_theta ; 0.117928
enc_dist ; 54.596679 ; enc_theta ; 0.109276 ; imu_theta ; 0.099998 ; output_theta ; 0.104637
enc_dist ; 52.148397 ; enc_theta ; 0.014766 ; imu_theta ; -0.099998 ; output_theta ; -0.042616
enc_dist ; 49.850779 ; enc_theta ; -0.115183 ; imu_theta ; 0.000000 ; output_theta ; -0.057591
enc_dist ; 49.248125 ; enc_theta ; -0.091555 ; imu_theta ; 0.199997 ; output_theta ; 0.054221
enc_dist ; 49.831946 ; enc_theta ; -0.011813 ; imu_theta ; 0.700005 ; output_theta ; 0.344096
enc_dist ; 55.029836 ; enc_theta ; 0.053161 ; imu_theta ; 0.500000 ; output_theta ; 0.276581
enc_dist ; 62.374681 ; enc_theta ; -0.124043 ; imu_theta ; 0.299995 ; output_theta ; 0.087976
enc_dist ; 62.261683 ; enc_theta ; 0.011813 ; imu_theta ; 0.100006 ; output_theta ; 0.055910
enc_dist ; 61.696695 ; enc_theta ; -0.005908 ; imu_theta ; -0.700005 ; output_theta ; -0.352956
enc_dist ; 60.303058 ; enc_theta ; -0.023627 ; imu_theta ; -0.699997 ; output_theta ; -0.361812
enc_dist ; 51.847070 ; enc_theta ; 0.091556 ; imu_theta ; -0.500000 ; output_theta ; -0.204222
enc_dist ; 50.302769 ; enc_theta ; 0.150624 ; imu_theta ; 0.099998 ; output_theta ; 0.125311
enc_dist ; 51.395080 ; enc_theta ; 0.044301 ; imu_theta ; 0.500000 ; output_theta ; 0.272151
enc_dist ; 46.649180 ; enc_theta ; 0.085649 ; imu_theta ; 0.300003 ; output_theta ; 0.192826
enc_dist ; 42.035111 ; enc_theta ; 0.064975 ; imu_theta ; 0.299995 ; output_theta ; 0.182485
enc_dist ; 42.713097 ; enc_theta ; -0.070882 ; imu_theta ; -0.199997 ; output_theta ; -0.135439
enc_dist ; 43.654743 ; enc_theta ; -0.088602 ; imu_theta ; -0.400002 ; output_theta ; -0.244302
enc_dist ; 40.735638 ; enc_theta ; -0.002957 ; imu_theta ; -0.300003 ; output_theta ; -0.151480
enc_dist ; 35.707245 ; enc_theta ; 0.076789 ; imu_theta ; -0.099998 ; output_theta ; -0.011605
enc_dist ; 36.837221 ; enc_theta ; -0.017720 ; imu_theta ; 0.200005 ; output_theta ; 0.091142
enc_dist ; 39.097173 ; enc_theta ; -0.035441 ; imu_theta ; 0.199997 ; output_theta ; 0.082278
enc_dist ; 40.792137 ; enc_theta ; -0.035441 ; imu_theta ; 0.099998 ; output_theta ; 0.032279
enc_dist ; 40.716805 ; enc_theta ; 0.029534 ; imu_theta ; 0.000000 ; output_theta ; 0.014767
enc_dist ; 39.567996 ; enc_theta ; 0.073835 ; imu_theta ; 0.000000 ; output_theta ; 0.036918
enc_dist ; 38.362689 ; enc_theta ; 0.014766 ; imu_theta ; 0.000000 ; output_theta ; 0.007383
enc_dist ; 37.816533 ; enc_theta ; -0.023627 ; imu_theta ; 0.000000 ; output_theta ; -0.011814
enc_dist ; 37.967197 ; enc_theta ; -0.035441 ; imu_theta ; 0.099998 ; output_theta ; 0.032279
enc_dist ; 39.266669 ; enc_theta ; -0.014767 ; imu_theta ; 0.100006 ; output_theta ; 0.042620
enc_dist ; 39.323168 ; enc_theta ; 0.094509 ; imu_theta ; 0.099998 ; output_theta ; 0.097254
enc_dist ; 38.814679 ; enc_theta ; 0.050208 ; imu_theta ; 0.000000 ; output_theta ; 0.025104
enc_dist ; 38.475686 ; enc_theta ; -0.008860 ; imu_theta ; 0.099998 ; output_theta ; 0.045569
enc_dist ; 38.927677 ; enc_theta ; -0.079742 ; imu_theta ; 0.000000 ; output_theta ; -0.039871
enc_dist ; 31.563999 ; enc_theta ; 0.035441 ; imu_theta ; 0.000000 ; output_theta ; 0.017720
enc_dist ; 24.200321 ; enc_theta ; 0.132903 ; imu_theta ; 0.099998 ; output_theta ; 0.116451
enc_dist ; 23.804830 ; enc_theta ; 0.064975 ; imu_theta ; 0.099998 ; output_theta ; 0.082487
enc_dist ; 23.672999 ; enc_theta ; 0.014766 ; imu_theta ; -0.099998 ; output_theta ; -0.042616
enc_dist ; 23.089178 ; enc_theta ; -0.029534 ; imu_theta ; 0.000000 ; output_theta ; -0.014767
enc_dist ; 22.731353 ; enc_theta ; -0.026580 ; imu_theta ; 0.000000 ; output_theta ; -0.013290
enc_dist ; 0.715652 ; enc_theta ; 0.005907 ; imu_theta ; 0.000000 ; output_theta ; 0.002953
distance completed ; 2995.830302 ; robot direction ; 144.549540

enc_dist ; -0.018833 ; enc_theta ; 0.002957 ; imu_theta ; 0.099998 ; output_theta ; 0.051478
